1.41889193573364,1.56550535844973
1.4290465716849,1.57482282368624
1.43193667366677,1.57746383651463
1.43661649943766,1.58072024928393
1.44312741321012,1.58587322244199
1.44657629085495,1.58991637058035
1.44793783066514,1.59251477897199
1.45233262631704,1.59623877425285
1.4531479232674,1.59736118549717
1.45571076213083,1.59895147292645
1.45775373336716,1.60293259721788
1.45986366561031,1.60670238889798
1.46029516765739,1.60858590537119
1.46114061372052,1.61130671232584
1.46159077923773,1.6131691589636
1.4627543857776,1.61530898065535
1.46496052233961,1.61621056542407
1.46539849135556,1.61723556098022
1.46603971483023,1.61908666735683
1.46705975831193,1.62101490180125
1.46773972656726,1.62255132496666
1.46883412444902,1.62397223954276
1.47002991514683,1.62601224956733
1.47109173660806,1.62723551703074
1.4712403795526,1.62802956282863
1.47287294263322,1.62886905723366
1.4742596240261,1.63012267868415
1.47534694825722,1.63159218109366
1.47564218220961,1.63345247858545
1.47623079530286,1.63493175814145
1.47754792475776,1.63638612894537
1.4793268317155,1.63686734807884
1.48050890301873,1.63791358829651
1.48159099426206,1.63878426481873
1.48199129578818,1.64052313560749
1.48241404544822,1.64183667288213
1.48309563707508,1.64241953496017
1.48399404699698,1.64269774547425
1.485075603467,1.64373582347829
1.48567032396518,1.64415742323844
1.48605464322589,1.64474189690989
1.48693160701916,1.6456320199196
1.48800087553802,1.64734051450972
1.48894204219026,1.647793911002
1.48952694744522,1.64847621653449
1.49106631381678,1.64902458002227
1.49161329931479,1.64995008187751
1.49201722751125,1.65259852743357
1.49211933265124,1.6537265635782
1.49274500635338,1.6542708468958
1.49340365609678,1.65454419431199
1.49481201268729,1.65544617064949
1.49614519538795,1.65571073842377
1.49696022224167,1.65759817610356
1.49907677515027,1.65811708359924
1.4995522474261,1.65965923170638
1.50011869241968,1.66048762676858
1.50143338290854,1.66084483743262
1.50233127667963,1.66206475850549
1.50364204849817,1.66383806294118
1.50462361225428,1.66500593871299
1.50554388160246,1.66618885623912
1.50594665394249,1.6664946766408
1.50741462248937,1.66747473413032
1.50844048316131,1.66823820513821
1.5092916974293,1.6692072680181
1.50981372668821,1.66975233495165
1.51001331032822,1.66999633435749
1.5105389518687,1.67077588148619
1.51106974297216,1.67268715288412
1.51191476812239,1.67307548099039
1.51215310025242,1.67453406429293
1.51404008186139,1.6761935755172
1.51517445607317,1.67772123980703
1.5168870707619,1.67880318741747
1.51809157240356,1.67971949096731
1.51929923881869,1.6804624073466
1.51977694500408,1.68182627378712
1.52045675145578,1.68468273918725
1.52097082909794,1.68684978265874
1.52282087376896,1.68820776785866
1.52532445238958,1.6900583174083
1.52680213607225,1.69015524665203
1.52771384093381,1.69075735462229
1.52911465610731,1.69173557200911
1.53032808495191,1.694551342496
1.53247883516276,1.6963405568705
1.5336826378946,1.69939647153502
1.53467698276899,1.70076170406652
1.53728132453597,1.70574078081912
1.53839974664442,1.70714149991703
1.53993539282126,1.70873160971528
1.54004254367811,1.71055339481603
1.54217127775336,1.71245462063937
1.54309776524424,1.71648019737526
1.54568228264266,1.72036467867108
1.54879020023907,1.72414750900166
1.55455364916326,1.72969859772618
1.56432197900308,1.73925758578981
